galaxy,upsilon_disk,upsilon_disk_lo,upsilon_disk_hi,upsilon_bulge,upsilon_bulge_lo,upsilon_bulge_hi,a,a_lo,a_hi,b_kpc,b_kpc_lo,b_kpc_hi,chi2_reduced,n_data,acceptance_fraction
NGC6195,0.4199746029999642,0.36853350923837014,0.46631904763856763,0.7170289323681411,0.6903893421447612,0.7423676897733563,4.036247684479733,1.1164610392961698,16.542842502221042,496.5190276037715,150.24678671133555,1654.8184515356306,1.9025204526134236,23,0.516625
NGC6503,0.45590300421938057,0.4114182652893329,0.5088743472530067,0.7062345689400055,0.55981649256001,0.8942573550279345,666.3519628615827,536.0803695410718,826.6894760566536,8.794088109139294,7.907005453503483,9.777548881715767,1.6884527434505852,31,0.591859375
NGC6674,1.247686341861363,1.2090618077112827,1.2814459569517571,0.8155509421698772,0.6399878913037751,1.0227998480652696,1.0514356806528529,0.5373131945968418,2.6267401113086786,1191.9765850849108,521.4860350229819,2260.6661410234847,1.8695942093221496,15,0.52796875
NGC6946,0.4700448734729086,0.42332550944349245,0.5132370254463237,0.49392843270792275,0.4534776415751788,0.5353230448675267,334.46671240589023,169.81824029297758,613.2473092744937,15.985192450289649,11.632411100688717,23.636269233454538,1.661801693857336,58,0.5504375000000001
NGC7331,0.3654923817259556,0.3469980862106432,0.38281074206106763,0.5763615067913899,0.4714676037633928,0.7076560582980718,114.10789163127198,78.41791216424068,159.77910791415115,45.15120324856042,36.6282966982652,57.669306027131746,0.8193395100960539,36,0.5646875
NGC7793,0.6166706334465287,0.49648174605784434,0.7115820127036975,0.7013781738744644,0.5559969981663403,0.8860453556078203,149.63380380999138,6.587185068968371,529.9828578938407,18.58748818834867,8.24789487916687,266.5454805668849,0.9479962813491328,46,0.4991093749999999
NGC7814,0.5154645239527884,0.4091725635187991,0.6478022993781472,0.5536072441486636,0.5114050148427516,0.5987800720607178,1281.4819994371094,782.8590525650452,1955.145949671398,11.242392632630086,9.062489652055758,14.622406755031877,0.48002531949058697,18,0.58009375
UGC00128,0.4695740193444718,0.3778226398213499,0.585828565739366,0.7095761612274958,0.5664772142711947,0.8897739382567127,255.27716893765657,223.7107571313717,285.6562174826197,16.14080834134852,15.304010064921005,17.20476541732723,3.52056775020165,22,0.586515625
UGC00191,0.5540455402291612,0.4329081035919314,0.6976827010787948,0.7054846019207438,0.5603596605796511,0.8891879722007541,395.51183340757416,271.2666137512577,540.1748315413386,8.129926766822285,6.847759219274054,10.060226698372412,4.749859157175948,9,0.587109375
UGC00731,0.5047924850610335,0.4000016922715311,0.6409284600926541,0.6983515115221809,0.5529748035920102,0.8750377815904977,377.67009497801536,283.83613760790337,497.54904276123233,7.442196713548597,6.295650850647425,8.862203238897392,0.33169161255299867,12,0.592734375
UGC01230,0.5166718836538725,0.40779009545886213,0.6486044927091982,0.704067443169754,0.5651649987393783,0.8847575080807719,647.7379001489592,336.03038964242154,1251.071464016396,8.186528083741052,5.878886257822765,11.506807931331453,1.3975836512978803,11,0.5978749999999999
UGC01281,0.4911784756062288,0.38993607959453896,0.6166613556369052,0.7086919416506638,0.564854106310883,0.8873089452644098,2.0238035298330024,0.6351451349317532,8.828235098958736,568.5818509752872,134.1017197253945,1801.4884324713953,1.02706291697701,25,0.5607187499999999
UGC02487,0.6076395403460043,0.46135617211176266,0.8209212339796664,0.8707006415584556,0.7004703007611115,1.0622825305045807,2741.0483691056265,838.3281920963406,7466.3239382519605,12.72974383125658,8.550843729448188,20.992026978197988,5.2190467329550705,17,0.473984375
UGC02885,0.5815443445005134,0.45800881708596397,0.7202177668749887,0.8630634802706667,0.7616031548925668,0.9953198302071894,51.5621229508574,16.95257907799739,113.02817530723989,82.68186162278896,52.94353791130995,170.55980556004423,1.3972027010486445,19,0.510046875
UGC03205,0.35375010851322564,0.26579121738536227,0.531902641380602,0.986964597270522,0.6895805666222476,1.2890857939865779,1998.7060264665208,356.5464882822182,4659.493692893396,8.77662766314305,6.102043044768607,19.85472364460919,3.69658020027285,48,0.437125
UGC03546,0.44657276350462666,0.37148854493726313,0.5292010343406818,0.4352301892283097,0.402678269706697,0.46858768323341304,809.008400570823,483.15815495842253,1236.7565511037806,12.272423103528292,10.043895970897054,15.879289271654004,0.8876966757030904,30,0.5586249999999999
UGC04278,0.4058151306765516,0.329172413091092,0.49727237060239043,0.7044709475248326,0.5639234281402621,0.8832314185891513,2.144027412651579,0.8614297989038501,6.964938438136396,844.284880970861,265.1607525678593,2099.2283086596303,1.3009669195599787,25,0.55990625
UGC04325,0.5282422637897302,0.41891861558557686,0.6641893544507228,0.701245460243118,0.5523146376945257,0.8784783645906549,4038.908105618772,2442.909685045396,6519.505308534768,2.7768549157167595,2.1494655150295925,3.675215728450633,4.021539448138883,8,0.592390625
UGC04499,0.5064056625533022,0.40185039175091375,0.6352123812002096,0.7011786709570067,0.5538105549055612,0.8852393320775799,136.64421480483583,46.87987804481215,265.1693360518698,14.111390294077717,9.071368902186183,31.731262618313213,1.397751726605366,9,0.5339375000000001
UGC05005,0.4951706410913596,0.3951611624811899,0.6206402441265659,0.6997369571682828,0.5567140675646337,0.8844854247371197,2.9570691854589466,0.553597167918601,14.282739780536446,271.3308872955513,69.96989654592333,1321.2595982339035,0.3223923348734366,11,0.5446718749999999
UGC05414,0.4636527671236515,0.36964280767721674,0.5816447809352743,0.7071803925608015,0.5718672733735147,0.8862704632490622,3.569154792586144,0.7906427688591618,22.07306705240997,346.8227538431094,59.61587672623999,1558.2383108600216,2.0295961805263176,6,0.5487968750000001
UGC05721,0.45151805837875686,0.36497013295704095,0.557323115966546,0.7009916430977421,0.5570766202681948,0.8817568614831958,4551.815128952485,3294.668992497845,6139.244410842361,2.4033556929547326,2.054467329738533,2.8394964412659256,1.0282409413442273,23,0.591859375
UGC05750,0.5313217410104849,0.4211345162309673,0.6704053652563081,0.7001588724940684,0.5563701929929584,0.8786342285228461,3.9049007192353775,0.5779314580313859,20.670995771907318,189.35856127777276,42.50170576773213,1231.724154490615,1.3261077273147948,11,0.5526093750000001
UGC06399,0.5345151921168556,0.42285853363903775,0.6793624039247598,0.7034931267965062,0.5578361209804711,0.8894604649251968,33.203848353810834,2.58859225471495,155.77316544001127,61.98769015077326,17.324169060252085,714.3552934908432,1.0300968792291934,9,0.49234375
UGC06446,0.5050560751847551,0.39982726836251364,0.6318867668207723,0.6998436398273072,0.5583715949905939,0.8842228062205765,997.977580564944,688.9149986457943,1410.908009833635,5.16376873938989,4.245324781002284,6.440410929405692,0.23247138576263662,17,0.592984375
UGC06614,0.49109548849042556,0.3945737302498724,0.6022536223728949,0.5685313805987586,0.5082521898694481,0.63156631090476,8.00262226015742,1.4832862986216342,28.487855195291786,235.76677394734457,88.98264576322705,1061.8243777166704,0.4737674713909567,13,0.538921875
UGC06667,0.5013319336825411,0.3981292278070998,0.6393232408748035,0.6964198148871201,0.5524463275934938,0.8729170549050013,124.17270482344559,43.19952723931208,237.0050926301828,22.21812472333545,13.62697968018117,54.21391779208307,1.794356703506009,9,0.53459375
UGC06786,0.34676491983625496,0.29267544308349625,0.4105676791789455,0.6490105183694018,0.589643157816084,0.7146378751942197,1480.7625293632125,1166.6991183224711,1831.688984585038,11.645546675376941,10.51871032458515,13.077128183815605,0.8027795495795575,45,0.5760156249999999
UGC06917,0.49528031499398845,0.39177587320727014,0.6256393389319801,0.6958876052889025,0.5494093957937873,0.8847548787146721,249.89468460724004,110.47274905233553,457.8086383809625,14.958117800069777,10.115633536258542,26.28774063324214,0.8885551623117037,11,0.540640625
UGC06930,0.5152126408210341,0.4063193126769801,0.6551943135902353,0.6884196507324023,0.547756279656283,0.8750322915193739,479.4093550184811,220.694746613074,933.7392103634105,9.13239075900091,6.369875431562035,14.2243452597499,0.31429066404534317,10,0.57134375
UGC06983,0.508359243937695,0.40455526174839057,0.6424526936510369,0.6969802049337608,0.5546773073178995,0.8735248736818977,928.5885870595004,579.1689201345573,1438.2384056378633,6.944295118381988,5.500312034971851,9.029315035715602,0.6000607064971041,17,0.5879687499999999
UGC07125,0.49472835973148444,0.3944093553988361,0.620310934546628,0.7070646384354577,0.5607120455549426,0.8891117855701886,73.53721588852339,39.68366929623664,122.79316889934664,13.277734322925578,9.972475503019224,19.24507461429935,0.9833809864315943,13,0.58440625
UGC07151,0.61385112469724,0.4704360662548543,0.8126595147033847,0.7021782900459664,0.5686585920461092,0.8778177779971068,611.7397520007974,148.0291727306018,1355.42696910023,5.532948244778617,3.5026082636255893,13.75507000208528,3.463805600893244,11,0.507625
UGC07323,0.4667110433109665,0.3738109250143418,0.5754816737263632,0.6969593285389215,0.5567442432610751,0.8721244819800774,3.197672211659054,0.9057494929940082,14.536825627834679,486.1017711221869,109.82144370564896,1709.1493188103282,0.9179559382379382,10,0.552734375
UGC07399,0.4957274318232456,0.3951410512181018,0.6180925145056378,0.6897277166390117,0.553928284900472,0.8668732582016941,1819.975418792817,1249.4252223692365,2541.805537899339,5.132722473740321,4.178710578558964,6.538380126414792,1.146364058588796,10,0.5924218750000001
UGC07524,0.4838465593228429,0.3885296408038546,0.6053505812729206,0.7015036512370839,0.5602270868431408,0.8848422314997103,81.43249242315618,55.91080884612771,115.3566348127396,21.4121089854294,16.663332971207367,28.301427836001142,0.8656778749609361,31,0.587046875
UGC07603,0.5068312197735292,0.40235585838750687,0.631512596453736,0.7053662436412299,0.5565339543919998,0.8879789201617632,356.5520616442538,85.1561311287311,728.4065880993647,8.767023564673025,5.323100192526387,27.548552320673707,1.8530196671508599,12,0.503578125
UGC07608,0.49267120579076346,0.39377622471080964,0.6198054978526898,0.7055964013851905,0.5626669471594486,0.886079372372956,7.128717173603085,1.2692275894084164,52.33032199611123,251.19887408674717,37.26291328919793,1396.5451666581575,0.6644282195818411,8,0.543921875
UGC08286,0.5158747618127131,0.41013542896183164,0.6487722649843718,0.7029179815128707,0.5618691243664623,0.8850879539459671,1434.459944087108,1090.5165084880855,1843.5626353588232,4.393603563956074,3.843546049815241,5.084608544890144,2.710281614903899,17,0.594
UGC08490,0.507178003140743,0.40154130256919124,0.6318253226239273,0.6986917563369118,0.5526210985894912,0.8813500243202,2585.438991677365,1968.3712847682682,3284.651365608586,3.1166803477495426,2.7750268478687112,3.560486728072933,0.11150222565717248,30,0.592125
UGC08550,0.5402051023791283,0.42678133084787573,0.6861511945444807,0.6998772408677585,0.5550558024851867,0.8815380183052399,792.843483830178,478.9586870842469,1214.7903543147947,4.133377667557775,3.239068754710256,5.634449193123233,0.8469960981452648,11,0.5833125
UGC09133,0.6153398791759308,0.55800986900138,0.6705167619118285,0.5694846580841268,0.5523473288587055,0.584992102956196,329.73208266986444,247.27437718130494,430.6312747924972,23.876114028791772,21.258782801799182,27.153525081500405,9.59160058905864,68,0.581765625
UGC10310,0.5355715449405288,0.42712925745075486,0.6807420160798587,0.7016738500017394,0.5551066319991261,0.8799518039802928,378.1486914854555,85.92981808457888,1241.7495994448836,7.367357034521456,3.700847147336712,20.690301471082957,0.8249301330041563,7,0.529421875
UGC11455,0.5588726703356899,0.5186672939710008,0.5823601961609672,0.6924621632479393,0.5537920171106631,0.8719185499506801,9.068586513300293,1.8574189731434645,40.003333337417274,296.0610433783138,94.03786247810211,1270.4710150904018,5.376201517579325,36,0.455984375
UGC11820,0.5795345978644487,0.4477918565140695,0.7431262872327576,0.6983433519457994,0.5577914890184146,0.875428338114533,63.33790829971653,42.49495136833091,90.3363062881253,22.99468980104367,18.2111255635114,30.053060234179576,1.6520400700799966,10,0.572890625
UGC11914,0.45488238708548245,0.41016139959824377,0.5025694197946907,0.9854552727841336,0.9695483648554095,1.0020879587130742,18.709098480829866,5.098868289065249,103.1330798400066,478.13202229261833,95.91425678967175,1698.7280508568754,1.0495376063663475,65,0.501828125
UGC12632,0.5192078296825978,0.41014461372321603,0.6573449770386411,0.703081803271903,0.5581595604746618,0.8798113490084367,298.2643816979037,206.32985051499853,426.6110113736616,8.267277275801991,6.699370929563615,10.361390669569214,0.37587090700426506,15,0.59059375
UGC12732,0.516547536951656,0.40978082461302173,0.6570544338875136,0.6918396297685084,0.5531015262405552,0.8727969103167399,174.55041944684518,123.70302350933164,242.43197333031463,14.14456064357427,11.53554361531488,17.616731984650045,0.23689946215151778,16,0.5917187500000001
UGCA442,0.5044472892714493,0.40592775335744435,0.6341579475238068,0.6916798178932002,0.5509081362153808,0.8661494664170031,27.25558285502677,2.246716521145146,77.19879481325313,42.08800103628943,17.984301509633855,456.73467333728587,3.7785346224486664,8,0.46576562499999996
