galaxy,upsilon_disk,upsilon_disk_lo,upsilon_disk_hi,upsilon_bulge,upsilon_bulge_lo,upsilon_bulge_hi,a,a_lo,a_hi,b_kpc,b_kpc_lo,b_kpc_hi,chi2_reduced,n_data,acceptance_fraction
UGC07151,0.5786311798342756,0.45854884753763375,0.7308719883760707,0.6990052570477587,0.5563573950483456,0.8745042593273119,5398.419172429532,3556.521776121632,8703.243209248732,0.9445702635225504,0.7155473647265412,1.1979540380512337,2.0181398448076417,11,0.58165625
UGC07323,0.6325426927351151,0.46993781473649054,0.796567043594995,0.6969912022425432,0.5561507457396632,0.8783752923403592,666.1419241232896,376.5308733866357,1201.642405625436,5.188840769703442,2.9497616855213127,190.1384105626875,0.3326955040935221,10,0.4595
UGC07399,0.5008943362130515,0.39931036634781736,0.6221193120533692,0.7061789270088311,0.5604575238497357,0.8805580364724916,16379.796731067254,13409.851080846918,20316.391671143887,0.85281630720519,0.7456623465478528,0.9653526374443578,0.5931481537859628,10,0.591359375
UGC07524,0.5220130618127874,0.4187418076835216,0.6445918451515088,0.6959965147580837,0.5542591010232267,0.8747427246614587,1633.7783489470169,1417.3127401339311,1876.2141505563413,2.036915669754797,1.868333238069602,2.222725270749622,0.3180205604913998,31,0.592296875
UGC07603,0.49465167998690335,0.3971534297033236,0.6142856865652875,0.7070332317864999,0.5591067528619651,0.8794533710124371,6119.527046313765,4828.783470249518,7832.002159864682,0.9311868380565929,0.7937135013886978,1.0910697686106596,0.6158863441590569,12,0.59315625
UGC07608,0.5011666559941459,0.40031982423826906,0.6344440767780358,0.7070456402037195,0.562427451464651,0.8785907122951625,1753.0500994365136,1038.3106620835338,2800.8481291520075,2.28758086447856,1.5052411086662583,4.490503942895874,0.2501881650893436,8,0.511421875
UGC08286,0.5161217229953663,0.4153727278053243,0.6383999574621206,0.698472967584581,0.5593387248793267,0.8809717943024219,11715.339167255552,9150.407104484879,15004.991882750272,0.7734663414995513,0.6755628888310855,0.885133686309503,1.6001789355636096,17,0.59075
UGC08490,0.5375785075785444,0.4300032375373829,0.6671282509627461,0.6904347734749922,0.5502957558215942,0.8713755423150099,25798.307360795596,18746.107119235247,35072.26902864647,0.4818107126162603,0.41050139519544315,0.5684885753812497,0.16700918512621132,30,0.593015625
UGC08550,0.5208881755550627,0.412756403980182,0.6546756087224763,0.6886239383097058,0.5529092811575944,0.8706682979801168,7171.27913402185,5334.121537549742,10210.100866748748,0.688033199915702,0.5597604550842358,0.8191184950346692,0.670250920070098,11,0.59096875
UGC09133,0.7057821679986988,0.6604712710566762,0.7510525064952318,0.5968121581294521,0.5776115834332974,0.6136908391324881,1854.3468641110962,1331.0276366257951,2628.381507422658,4.757189552651016,3.9888948936249333,5.632022841767522,6.755838883160438,68,0.588671875
UGC10310,0.5212141769252626,0.41174417175929434,0.6562162224720967,0.6943488604512892,0.550329636314937,0.8690876539991155,9961.612336321487,2831.5436632237947,3597752.761046476,0.6490726422580154,0.03230156284744718,1.3659851418768427,1.4003848193946447,7,0.48606250000000006
UGC11455,0.40358712558039117,0.36159445404009083,0.4556819911123633,0.6971569013917462,0.5553293886937136,0.8756609672822974,2370.385425300711,1581.7178708605275,3182.4155964045717,5.162406834088171,4.47191737252768,6.285203935737429,2.7365322550870266,36,0.5817343749999999
UGC11820,0.5701911181496497,0.4345782915296706,0.7611701436805717,0.701610901906463,0.561039942469982,0.8749401416284278,1626.847818125194,846.103321476991,3311.894015876046,2.00212804497654,1.3312390040851834,2.952657139995343,6.09390749553291,10,0.5568906250000001
UGC11914,0.6222211361099129,0.598064937400838,0.645206314117341,1.015581491275617,0.9999454348639701,1.0326118679388803,1273.4416993151697,1185.5171049458431,1362.2350814280956,324.2566751692925,62.64348111429488,1485.6674943158664,0.4989201468491914,65,0.550265625
UGC12632,0.5118922697371046,0.4085886082238071,0.6484635825037732,0.6970653249184532,0.5550681561203182,0.875160773023554,2624.5863879863878,2083.186727124419,3426.6526749908326,1.404379565834946,1.1934227880822317,1.6136928532382595,0.17113154431441843,15,0.59621875
UGC12732,0.48985965368819445,0.3915582633361212,0.6120609173893318,0.6995582561844069,0.5576409484074208,0.8785699592085412,2353.0091196533954,1874.7677571896172,2918.761362851747,1.8403423965947754,1.6149720476383762,2.1072513165534033,0.3821121067900899,16,0.5937656250000001
UGCA442,0.4960670904576105,0.3942704215880966,0.6264919424114846,0.7030213141381408,0.558985069667373,0.8897652018073833,1557.1889125914765,1330.64787949751,1855.3031672829247,1.694336543647089,1.5071943690395828,1.8986766765419438,0.8489407514404077,8,0.5916718750000001
